probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
ILMN_1747923	-1.59122708258333	7.25407974171429	-9.84701497347583	3.70290578435431e-06	3.19786481553571e-05	4.08173581023267	ZSWIM2
ILMN_3256801	-0.674568063000004	8.69917018042857	-9.84618549273074	3.7055272271504e-06	3.19918528440741e-05	4.08096245400583	C1orf203
ILMN_2338197	-0.664219689166668	10.5910217485714	-9.84568841132617	3.70709915302647e-06	3.19949249016975e-05	4.08049897998256	LINS1
ILMN_1712522	-1.22580905008334	5.714694283	-9.84538211342578	3.70806812758618e-06	3.19949249016975e-05	4.08021338090428	CEACAM6
ILMN_1681846	0.709018334083334	6.56626500642857	9.84342445101119	3.71426778770371e-06	3.20389785457741e-05	4.07838783575635	ZNF540
ILMN_1788769	-1.00669095933333	5.27245081157143	-9.840839381733	3.72247184685567e-06	3.21002909408623e-05	4.07597675791894	MAS1
ILMN_2291083	-0.682806640833336	11.8749976	-9.83904991920107	3.72816262268496e-06	3.21399006197613e-05	4.07430742555638	SLC6A15
ILMN_1792002	0.929450423166665	5.40452602985714	9.83792888589441	3.73173256447889e-06	3.21612089908076e-05	4.07326151939211	PAPPA2
ILMN_1676257	-1.39035564866667	5.12299154657143	-9.83703169131436	3.73459239991952e-06	3.21738224060448e-05	4.07242437899751	TMEM211
ILMN_2254994	-0.729816475	11.6083864142857	-9.83678053020432	3.73539341576071e-06	3.21738224060448e-05	4.07219001798755	NNT
ILMN_1666775	0.863084039833332	6.30531160157143	9.83467246552312	3.74212402153979e-06	3.22223175450728e-05	4.07022276287434	CACNA1C
ILMN_1757958	-1.52678177108333	6.416104706	-9.83235766121399	3.74953008109553e-06	3.22765985963794e-05	4.06806216909529	SLC26A5
ILMN_1706691	0.7237994945	6.23135819314286	9.83193931802687	3.7508702620159e-06	3.22786469653645e-05	4.0676716500029	CCDC87
ILMN_1664607	0.758582086916664	6.19199793857143	9.82952438735912	3.75861691146506e-06	3.23307382434994e-05	4.06541706385626	NRIP2
ILMN_1676605	-0.830419503666668	7.125848224	-9.82936418824423	3.75913142288255e-06	3.23307382434994e-05	4.06526748504214	ANKRD42
ILMN_2175220	-0.904270604	6.63711849257143	-9.8258715955997	3.77036786828615e-06	3.24178576109101e-05	4.06200592234115	CYP39A1
ILMN_1751901	-0.916466020833338	11.8157564142857	-9.81973914469012	3.79018685758125e-06	3.25726415725933e-05	4.0562767666419	TMEM163
ILMN_1783383	-0.975902923416669	7.03120711828571	-9.81961335456739	3.79059458696936e-06	3.25726415725933e-05	4.0561592175377	DCDC1
ILMN_3245143	1.13390654925	6.72269720557143	9.81918950637301	3.79196878124503e-06	3.25748916863481e-05	4.05576312803662	CCDC19
ILMN_2384536	0.771815059166668	12.13875556	9.81574823626232	3.80314633292073e-06	3.26613314837489e-05	4.05254670202727	PECI
ILMN_3250923	-0.715518993250001	8.75652826285714	-9.8136947389912	3.80983354535343e-06	3.27091689755717e-05	4.05062692394873	CREB1
ILMN_2410986	0.810557071833331	10.4128402352857	9.81296754769701	3.81220474489608e-06	3.2719934335956e-05	4.04994700484754	STAT3
ILMN_1663569	1.08476120291667	6.27535501885714	9.81189265283517	3.81571269896292e-06	3.27359091862715e-05	4.04894190768053	FTCD
ILMN_1725166	0.652838832416664	5.55880532171429	9.81170221314672	3.81633457538449e-06	3.27359091862715e-05	4.04876382444377	POLN
ILMN_1730984	-1.40825954633333	6.84205708457143	-9.8109769017101	3.81870408472421e-06	3.27359091862715e-05	4.04808554739193	OR4C13
ILMN_3245912	1.04057303375	5.87347903614286	9.81054401059874	3.820119061832e-06	3.27359091862715e-05	4.04768070797225	TMEM59L
ILMN_1723674	-1.24053713983333	6.16476326871429	-9.81052411171649	3.82018411853089e-06	3.27359091862715e-05	4.04766209819292	NKAIN3
ILMN_2252021	-0.98990469725	6.983137739	-9.81034400453091	3.8207730100282e-06	3.27359091862715e-05	4.04749365739174	RBM44
ILMN_1801588	-1.18716496158334	7.88435478728571	-9.81000186671623	3.82189196375757e-06	3.2735918736075e-05	4.04717367429074	FN3K
ILMN_1791688	-1.20504532833333	5.20410738285714	-9.80803758261809	3.82832309151132e-06	3.27720050340332e-05	4.04533640363198	BMP10
ILMN_1794767	0.859705025749999	5.88666829771429	9.80803146099092	3.82834315251588e-06	3.27720050340332e-05	4.04533067735512	OR52N5
ILMN_1774071	0.638675312833334	5.61337355528571	9.80721963191645	3.83100459894709e-06	3.2776697944652e-05	4.04457125168532	CD177
ILMN_2136971	-1.00201579933333	8.22718245857143	-9.80698155505609	3.83178548034335e-06	3.2776697944652e-05	4.04434853262946	FABP3
ILMN_2196550	-0.656707085833334	10.9194907314286	-9.80684024269227	3.83224906137915e-06	3.2776697944652e-05	4.04421633386245	C13orf18
ILMN_1663722	0.904595433499999	6.67825546228571	9.80330582153129	3.84386397603861e-06	3.28664398651944e-05	4.04090933622463	DNAJB5
ILMN_1790230	-0.70399930175	7.51646039571429	-9.80206203400859	3.84796055622722e-06	3.28918636570677e-05	4.03974534253005	ZNF181
ILMN_2272519	-0.80252802075	8.59076367357143	-9.79820072813064	3.8607089227848e-06	3.29912053702226e-05	4.03613096443143	FGR
ILMN_1671272	-0.874166296083334	7.22600944657143	-9.79687730492856	3.86508898436761e-06	3.30113588345333e-05	4.03489189810619	PKD1L1
ILMN_2415634	-1.37190906225	9.53772773442857	-9.79680700107281	3.86532181811899e-06	3.30113588345333e-05	4.03482607158869	TTN
ILMN_1770548	-0.720105410000004	10.9573231642857	-9.79603430724154	3.86788185869615e-06	3.30235919043489e-05	4.03410256104792	CLASP2
ILMN_2220735	-1.63281450825	5.61951535514286	-9.79135327622181	3.88343070194491e-06	3.31414956032931e-05	4.02971846152032	CLEC3A
ILMN_2158705	0.685335421499998	9.90113581185714	9.79119588919474	3.88395468364357e-06	3.31414956032931e-05	4.02957102745434	ACYP2
ILMN_1667199	0.855330288666665	5.80746061728571	9.78974469574337	3.88878974563895e-06	3.31689659591781e-05	4.02821151197883	SQRDL
ILMN_1735463	1.05289286633333	5.61387890714286	9.78923910348875	3.89047582491342e-06	3.31689659591781e-05	4.02773782038971	EXD3
ILMN_1780146	1.01802447358333	6.60278370328571	9.78898137462173	3.89133562408912e-06	3.31689659591781e-05	4.02749634519112	ZNF607
ILMN_1698166	-0.778173481666668	11.5985807757143	-9.78887081382435	3.89170452572088e-06	3.31689659591781e-05	4.02739275527441	C21orf91
ILMN_1793962	-1.35711092233334	7.28523491871429	-9.7883741324333	3.89336224779701e-06	3.31734400426928e-05	4.02692737763524	OR8K5
ILMN_1676452	0.841149505083332	5.19864901571429	9.78265669121065	3.9125008170569e-06	3.33268139696077e-05	4.02156885579255	ADAMTS14
ILMN_2148679	-0.890799595833338	10.6090954828571	-9.78139279305417	3.91674554893689e-06	3.33532693808133e-05	4.020383945853	SDHAP3
ILMN_1773126	0.686540083749998	6.83473570528571	9.78013746457576	3.92096651669266e-06	3.3379507105042e-05	4.01920694290394	FANK1
ILMN_3236825	0.844559084166665	11.6476438542857	9.77971156761073	3.92239970704302e-06	3.33820039002484e-05	4.01880759075966	RAPGEF5
ILMN_1680231	0.981444866583332	6.34605570771429	9.77775151246717	3.92900294454075e-06	3.3428486702753e-05	4.01696951165694	FAM119B
ILMN_1670028	1.3241527925	11.4616428785714	9.77709080022578	3.93123157652968e-06	3.34377335807934e-05	4.0163498465125	LPIN2
ILMN_1790238	-1.76796776133333	6.67900488914286	-9.77396647437908	3.94178902066022e-06	3.35177965940867e-05	4.01341914535232	OR5D13
ILMN_2106874	0.990544856666665	4.97089122271429	9.77220007341799	3.94777168865378e-06	3.35589242096447e-05	4.01176186642279	CACNG8
ILMN_1782558	-0.85095032275	6.13166900871429	-9.77087930235149	3.95225157013507e-06	3.35872568866528e-05	4.01052252382639	XG
ILMN_1684585	-0.763353201333337	7.818105249	-9.77042195990413	3.95380411912807e-06	3.35907031124646e-05	4.0100933448199	ACSL1
ILMN_1753648	-0.737301969166671	10.8360567357143	-9.76680606419622	3.96610272308312e-06	3.36854171245618e-05	4.0066995252149	SPRYD5
ILMN_3240607	-1.88969119133334	6.24575650242857	-9.76588113346699	3.96925541063115e-06	3.37024194550111e-05	4.00583123144617	PRAMEF20
ILMN_2366703	-0.694954451666669	12.5221820771429	-9.76456917433318	3.97373204103096e-06	3.3730650093215e-05	4.0045994902316	SGK3
ILMN_1703196	-1.09580686666667	9.49944121128571	-9.76365671101689	3.97684879849069e-06	3.37473245620979e-05	4.0037427364314	PRKD3
ILMN_1664762	-1.90581321841667	5.88800495485714	-9.75747075961033	3.99804960397743e-06	3.39112713675772e-05	3.99793269188984	SH2D4B
ILMN_2308849	0.682327457500003	13.0811621842857	9.75734422972902	3.99848454950467e-06	3.39112713675772e-05	3.9978138187467	MYADM
ILMN_1735693	-1.07638287416667	5.55277527757143	-9.75548762786111	4.00487259527794e-06	3.39477907339959e-05	3.99606941741542	PIWIL3
ILMN_1743226	-2.34460188133334	6.87123598871429	-9.75541898324752	4.00510899730086e-06	3.39477907339959e-05	3.99600491588887	OR52I1
ILMN_2391861	-0.888687371000001	8.25349032114286	-9.75427710287716	4.00904371951219e-06	3.39607796810731e-05	3.99493189861983	GSTM1
ILMN_1674659	-1.35947259783333	6.04608045085714	-9.75422541609749	4.00922192380933e-06	3.39607796810731e-05	3.99488332641268	OR56B4
ILMN_1683046	-1.25167226666667	6.70835016642857	-9.75396485630744	4.01012040761997e-06	3.39607796810731e-05	3.99463846430511	OR6Y1
ILMN_1651656	1.14230827091667	8.89133719471429	9.7515088780365	4.01860020991006e-06	3.4014473936939e-05	3.99233017958871	PSG7
ILMN_1654823	0.692326019333333	10.1876654088571	9.75145580565826	4.01878367156596e-06	3.4014473936939e-05	3.99228029341384	MGC70863
ILMN_1654697	-0.927628168333332	11.1057542242857	-9.75083049858913	4.02094593963393e-06	3.40229418786997e-05	3.99169250956532	ZNF280B
ILMN_3245020	0.763561417249999	6.06160621385714	9.7494379337457	4.02576593271437e-06	3.40538865798787e-05	3.99038339583135	WASH1
ILMN_1670282	1.0261279085	5.74241954685714	9.74610743628938	4.03731936965064e-06	3.41417550505975e-05	3.98725184709044	AIRE
ILMN_1711826	-1.37986908483334	6.17234310342857	-9.74455099763726	4.04273113279594e-06	3.41727374520417e-05	3.98578807568071	SLC24A2
ILMN_1657679	-0.6989739765	7.11367602314286	-9.7443631240005	4.04338491227259e-06	3.41727374520417e-05	3.98561137442121	VAV3
ILMN_1788122	-1.88510870916667	5.550768936	-9.74404741765163	4.04448379746548e-06	3.41727374520417e-05	3.98531443591731	GSTA5
ILMN_1664855	-0.799837177500001	11.5339973742857	-9.74286884352728	4.04858898734856e-06	3.41975565314401e-05	3.98420585349277	PPP1R14C
ILMN_1666902	0.744684720833334	6.03213091785714	9.74196222582329	4.05175002314939e-06	3.42143885316983e-05	3.9833530004591	GPR114
ILMN_2107655	-0.951336637666668	7.96571531085714	-9.74098799171043	4.05514983934666e-06	3.42332265913136e-05	3.98243646675488	SNORD116-2
ILMN_1790781	-1.09814059375	9.55218864228571	-9.73775492598627	4.06645488568799e-06	3.43187698349778e-05	3.97939433389957	DHRS13
ILMN_3308891	-0.942219371416667	6.95554239528571	-9.73577897890561	4.0733812420977e-06	3.43673205631896e-05	3.97753466256899	MIR99A
ILMN_1799863	0.986438959166667	5.79385418657143	9.73540273353619	4.07470157880518e-06	3.43685586795247e-05	3.97718052176694	AOC2
ILMN_3177532	-1.08441332675	8.40609614685714	-9.73404315554372	4.07947659609625e-06	3.43989266100428e-05	3.97590072402252	CECR4
ILMN_1690833	-1.10568735758334	8.58194023814286	-9.73336118456556	4.0818740866585e-06	3.44074492369321e-05	3.97525871485575	KCNQ5
ILMN_1733746	-1.30342490583333	6.69000941442857	-9.73308736178646	4.08283715548366e-06	3.44074492369321e-05	3.97500092681967	REEP1
ILMN_2239408	0.947213991749998	5.92710062814286	9.73235885861062	4.08540060955183e-06	3.44191475404849e-05	3.9743150543812	RNASE4
ILMN_1674997	-1.48868040825	6.43239039	-9.73020024068155	4.09300674956177e-06	3.44733110902837e-05	3.97228250268198	OR14C36
ILMN_2205767	-1.21731458766667	5.15819810085714	-9.72922262539713	4.09645661528283e-06	3.44924473773887e-05	3.97136185730026	CTXN3
ILMN_1732158	-1.23471757458333	6.90740891157143	-9.72817817079424	4.10014588291112e-06	3.45135878646312e-05	3.97037818207451	FMO2
ILMN_1750633	-1.31909046908333	6.255805692	-9.72337040637074	4.11717528679135e-06	3.46469765154267e-05	3.96584905324606	HYDIN
ILMN_1760503	0.681066020583335	6.00543063285714	9.72288691917814	4.1188921308169e-06	3.46514668345225e-05	3.96539348302807	ZBBX
ILMN_3243248	-1.06263921033333	7.80525546142857	-9.71846371524351	4.13463537309079e-06	3.47739221427236e-05	3.96122479870532	SNORD87
ILMN_1670975	-0.843265304583335	6.388580516	-9.71698875324467	4.13989982680175e-06	3.48082016732383e-05	3.95983435596482	C8orf47
ILMN_1673982	-1.89431561133333	6.12003770071429	-9.71555041824361	4.14504065452996e-06	3.4841422378849e-05	3.95847827136808	C11orf40
ILMN_1694249	0.962295906666666	6.40602620057143	9.71462564225591	4.14834965395624e-06	3.48473592118323e-05	3.95760628950069	CD34
ILMN_1686245	-2.00330552375	6.46348735742857	-9.71437430078097	4.14924949701978e-06	3.48473592118323e-05	3.95736928474753	OR6Q1
ILMN_1733861	0.798082543333331	10.9799074342857	9.71435551306311	4.14931676870955e-06	3.48473592118323e-05	3.95735156849035	ARHGEF11
ILMN_1658519	-1.0410872865	9.68249543914286	-9.71389983658888	4.15094874085973e-06	3.48510704919946e-05	3.95692187039922	SLC13A3
ILMN_2278112	-0.909317453916669	9.224850286	-9.71185237104962	4.15829031075922e-06	3.49027032819099e-05	3.95499092400019	PRKACB
ILMN_1665859	-0.82029558166667	12.4324265442857	-9.7096340296023	4.16626071686002e-06	3.49595831212738e-05	3.95289844179104	RAB27A
ILMN_1735042	-0.995377121500002	5.38365645542857	-9.70618904087412	4.17867175578913e-06	3.50536815721239e-05	3.94964811447736	OR4N4
ILMN_2293631	1.21483369058333	5.97461678	9.70555439964293	4.18096257109188e-06	3.50628547807634e-05	3.94904922886775	MGAT5B
ILMN_1664581	1.35423092791667	5.65318068085714	9.70442739942406	4.18503402286207e-06	3.50869514341586e-05	3.94798564302781	MICALL2
ILMN_1796925	-0.704964833583333	7.75854225557143	-9.70376060230619	4.1874449780775e-06	3.50971168239838e-05	3.94735631682343	CXADR
ILMN_1770576	-0.969910651416668	6.15647437971429	-9.70268440744075	4.19133942734501e-06	3.51197067610296e-05	3.94634052286768	FAM177B
ILMN_1765445	-1.14415433758333	6.69085432971429	-9.70211617412814	4.19339731275482e-06	3.51268994004648e-05	3.94580414337694	OR51Q1
ILMN_1736729	1.94189860983333	10.1428673211429	9.69816350518262	4.20774290089711e-06	3.52347631824386e-05	3.94207232495111	OAS2
ILMN_1776516	0.959847161499998	8.00630572928571	9.69775268093503	4.20923701765137e-06	3.52347631824386e-05	3.94168438207579	ITPKA
ILMN_2120210	-1.46034359525	6.38782552457143	-9.69757499109253	4.2098834343641e-06	3.52347631824386e-05	3.94151658463699	RCAN2
ILMN_1767349	-0.672724432583335	9.43683500385714	-9.69651462635788	4.21374319966321e-06	3.52569913148963e-05	3.94051519943176	ABCB4
ILMN_1677384	-1.10592885916667	5.46612504557143	-9.69524607833388	4.21836587554386e-06	3.52710387780032e-05	3.93931709025348	PTGER3
ILMN_1789828	-0.872075976	8.74804798785714	-9.69509598465188	4.21891319624501e-06	3.52710387780032e-05	3.9391753221775	VPS13A
ILMN_2331082	-0.79906983275	7.698642756	-9.69474074855994	4.22020888564954e-06	3.52710387780032e-05	3.93883978350985	MS4A7
ILMN_1773881	-0.920328873583332	4.98937257985714	-9.69473229925581	4.22023970900199e-06	3.52710387780032e-05	3.93883180258463	HNRNPCL1
ILMN_3240013	-1.09725546541667	5.78398161357143	-9.69432956836785	4.22170917246006e-06	3.52732533853047e-05	3.93845138994773	RXFP2
ILMN_2062687	-0.664824812166668	7.649724923	-9.69296449690921	4.22669416344581e-06	3.53048313110412e-05	3.93716186878911	FARP2
ILMN_1701454	-1.24323581666667	6.584269632	-9.68833756055771	4.2436391261129e-06	3.54362622777919e-05	3.93278988252657	OR2L13
ILMN_2109371	-1.38231618741667	6.23922836542857	-9.68752752632257	4.2466133486931e-06	3.54426166693857e-05	3.93202430278551	CALCB
ILMN_1713829	1.41014328241667	8.74773977771429	9.68747109858427	4.24682062123526e-06	3.54426166693857e-05	3.93197096979621	PTGES
ILMN_2400935	1.37040570366667	6.47760749885714	9.68546044003928	4.25421351909124e-06	3.54892010267318e-05	3.93007041534579	TAGLN
ILMN_3309754	-2.21671955541667	6.40685636185714	-9.68529398502076	4.25482618421906e-06	3.54892010267318e-05	3.92991306066842	MIR199A2
ILMN_1739214	-0.815140533416667	7.49967928114286	-9.68298268000764	4.26334336311407e-06	3.55501168533017e-05	3.92772788462175	TMPRSS5
ILMN_2376502	-0.732552433333332	10.5212163328571	-9.68093954725433	4.27088794631133e-06	3.56028902669306e-05	3.92579588375365	RHOBTB1
ILMN_1808824	-0.986946587916667	6.39851063685714	-9.67909505993449	4.27771161829743e-06	3.56496257091179e-05	3.92405143091909	NEBL
ILMN_1728496	-0.641922473250001	6.91378258914286	-9.67837804621706	4.2803674440457e-06	3.56616104121987e-05	3.92337322900562	SYT9
ILMN_2224171	-1.08385000641667	5.87030638285714	-9.67283051168838	4.30097698720569e-06	3.58187601152235e-05	3.91812456287463	HUNK
ILMN_1688160	-0.747707019583334	8.70977611328571	-9.67257232553855	4.30193882502373e-06	3.58187601152235e-05	3.91788022506769	WDR27
ILMN_2292517	-0.678731256666667	8.32628662028571	-9.67231464110808	4.3028990297202e-06	3.58187601152235e-05	3.91763635664018	TXNDC5
ILMN_1700981	-0.86025412725	6.04890529	-9.6718934637217	4.30446896287665e-06	3.58216463705151e-05	3.91723774941351	ST7OT2
ILMN_1806448	0.863103370083333	5.83822419442857	9.67142566357562	4.30621342048528e-06	3.5825982959918e-05	3.91679500087293	NTNG2
ILMN_1714880	-0.995119917583335	7.75018800442857	-9.66834892354876	4.31770618612653e-06	3.59113960979027e-05	3.91388258070635	LIMS3
ILMN_3239193	-1.43550339166667	5.50077425028571	-9.66788591065304	4.31943863053113e-06	3.59156048538059e-05	3.91344422903066	DNAJB3
ILMN_1658835	0.856897430833332	10.9140973014286	9.66751221885073	4.3208374220202e-06	3.59170377246272e-05	3.91309042820574	CAV2
ILMN_1755281	1.01257321433333	7.740279726	9.66679493233355	4.32352374309201e-06	3.59291693576758e-05	3.91241128964188	FBXO15
ILMN_1673744	-0.708005267333333	8.01157766185714	-9.66606171402028	4.32627162983111e-06	3.59418055828664e-05	3.91171702312018	ZNF81
ILMN_2120631	-0.995883305583333	5.06050777571429	-9.66250730098301	4.33961978778449e-06	3.6042474612952e-05	3.90835081307367	TPRXL
ILMN_3238649	-1.8172558805	6.08999358928571	-9.66175103586062	4.3424656897601e-06	3.60558853769845e-05	3.90763445818948	LCE6A
ILMN_1652223	-0.673277820000001	12.3149837271429	-9.65895079427485	4.35302117217068e-06	3.6133283737817e-05	3.90498158579661	WDR91
ILMN_1692060	0.759284153583334	5.62506464785714	9.65609142062235	4.36382868844667e-06	3.62078811745735e-05	3.90227203103354	KIF21B
ILMN_2269392	-1.0076381885	9.00759994342857	-9.65591913613961	4.36448081086714e-06	3.62078811745735e-05	3.90210875213638	RFX3
ILMN_2224918	-1.51276849283333	5.74545713557143	-9.65474434022577	4.36893044749905e-06	3.62345307717388e-05	3.90099529988943	CCDC129
ILMN_1700540	-1.55810232975	6.38189287957143	-9.65431115877217	4.37057241728137e-06	3.6237885968314e-05	3.90058470910996	OR51I2
ILMN_1731640	-0.730745338333337	11.3033448085714	-9.65373046577399	4.37277459318804e-06	3.624588280824e-05	3.90003427549166	MGC39900
ILMN_3239937	-1.223001585	6.91049196842857	-9.65261103068608	4.37702329931316e-06	3.62708339899225e-05	3.89897309519352	NUDT16P
ILMN_1669447	-1.82926569016667	6.01496909557143	-9.65221831600788	4.37851488531467e-06	3.62729302451033e-05	3.89860079284849	PYHIN1
ILMN_1734596	-0.798022801166669	7.65121678842857	-9.65027544444047	4.38590241832959e-06	3.63238552943388e-05	3.8967587210197	TC2N
ILMN_2389445	0.729787811833333	6.81343868442857	9.64911537311342	4.39031998621922e-06	3.63501613786909e-05	3.89565868882818	ARHGEF10L
ILMN_1738212	-0.945457210333337	5.34462006028571	-9.64639047017491	4.40071572032804e-06	3.64259355200132e-05	3.89307437852297	GALNTL5
ILMN_1796455	-0.937087393500002	5.73253274642857	-9.63616180596212	4.43998124809807e-06	3.67337653445183e-05	3.88336803273222	RYR3
ILMN_1730294	0.756624068333331	10.8386464771429	9.63604958212133	4.4404141819906e-06	3.67337653445183e-05	3.88326149188369	INO80C
ILMN_2176931	-0.682823320833334	10.5775206685714	-9.63547088359955	4.44264740576689e-06	3.67418608522687e-05	3.88271208211815	PELI3
ILMN_1760509	-0.814159136666668	6.47964016128571	-9.63241289180969	4.45446886908051e-06	3.68292266603678e-05	3.87980840291291	EOMES
ILMN_1778352	0.766849065499999	5.269972521	9.63097761160742	4.46002924745909e-06	3.68647915641658e-05	3.87844528498724	ABCC6
ILMN_1773271	-1.17434919916667	6.44370946342857	-9.63022692254691	4.4629405115976e-06	3.68784460728374e-05	3.8777322712549	SCN7A
ILMN_1792057	-0.748825518833334	7.06448215285714	-9.62870449851266	4.46885107969389e-06	3.69168699206871e-05	3.87628611189728	LRP2BP
ILMN_1663502	0.763761589916667	5.88549894557143	9.62640445361204	4.47779697569941e-06	3.69803396597172e-05	3.87410092459362	WHSC1
ILMN_2370241	-1.04060703866667	6.10273977714286	-9.62574438324911	4.48036791929297e-06	3.69810244314428e-05	3.87347373590153	TEX11
ILMN_1797428	-1.94052430583334	6.78426674242857	-9.62573474114835	4.48040548686218e-06	3.69810244314428e-05	3.87346457386035	FCRL3
ILMN_1714446	-1.46144825241667	5.41017192557143	-9.62517219870779	4.48259786566375e-06	3.69886949833652e-05	3.87293002596847	PLG
ILMN_1764188	-0.60611588125	7.72073026685714	-9.62355030596714	4.48892542599628e-06	3.70216851104469e-05	3.87138869991993	C9orf93
ILMN_1803318	-1.13074186783333	7.02399138914286	-9.6234993823183	4.48912425566662e-06	3.70216851104469e-05	3.87134030237332	PPFIA2
ILMN_1665132	-1.638260699	6.56731050514286	-9.62192027475677	4.49529463879307e-06	3.70621349935403e-05	3.86983942162179	CD36
ILMN_1679532	-1.62256366608333	6.03343879457143	-9.6193543753863	4.50534083104337e-06	3.71311920356441e-05	3.86740019572542	GRM3
ILMN_1755016	0.987456609166665	5.46761468185714	9.61913357683859	4.50620647070784e-06	3.71311920356441e-05	3.8671902722497	SLC26A10
ILMN_3310638	-1.45802332291667	5.74630144314286	-9.61711850846386	4.51411499674265e-06	3.71858952685256e-05	3.86527426730381	KRTAP22-2
ILMN_2227338	0.757996387833331	6.16976433871429	9.61494848640112	4.52264874773866e-06	3.72457166978421e-05	3.86321055245121	ANKRD23
ILMN_1791568	-0.86390886291667	10.2710433292857	-9.6141146105375	4.52593273699859e-06	3.72622828796749e-05	3.86241742416653	CEP57
ILMN_2267797	-1.41451857575	5.067164658	-9.61296986272985	4.53044528257952e-06	3.72889516864365e-05	3.86132852147704	CYP4Z1
ILMN_1679527	-1.31255168275	6.535359892	-9.61115806213132	4.53759744026232e-06	3.73351419213152e-05	3.85960488664431	IAPP
ILMN_2413779	1.36635941383333	10.5046473715714	9.61090257776348	4.53860697421486e-06	3.73351419213152e-05	3.85936181288167	SEZ6L2
ILMN_1666852	0.913974727833331	10.2328110127143	9.61051980825429	4.54011993158673e-06	3.7337099746284e-05	3.85899762701007	TRIM62
ILMN_1748027	0.811319328166666	5.855900048	9.60891050332017	4.54648703818991e-06	3.73789648830409e-05	3.8574663224403	PGAM5
ILMN_1747932	-0.889900726666669	6.46244886671429	-9.60801323807218	4.55004127240368e-06	3.73976869666971e-05	3.85661245344943	TMPRSS7
ILMN_2150787	0.709212520833333	11.6529344142857	9.60633747792834	4.55668745733681e-06	3.74418047665848e-05	3.85501756370541	HLA-C
ILMN_2105441	-1.19665672775	6.28250611757143	-9.60589673117477	4.55843726387409e-06	3.74456760932827e-05	3.85459804845205	IGJ
ILMN_2055609	-1.56302217475	5.64487881557143	-9.60441357137784	4.56433098046242e-06	3.7481527893354e-05	3.8531862172239	GPR174
ILMN_1695382	0.767001988750001	5.44303978071429	9.60415446963386	4.56536144768973e-06	3.7481527893354e-05	3.85293955765812	TSC22D3
ILMN_1789994	1.09310889216666	6.674028968	9.60225327063499	4.5729304930586e-06	3.75331472783692e-05	3.85112948561055	BMP1
ILMN_1731529	-1.69092454008333	5.983804365	-9.60106675076772	4.57766125635912e-06	3.75614485549108e-05	3.84999968601422	MS4A12
ILMN_1722981	-0.780326507916669	7.354265282	-9.60053779749938	4.57977197625472e-06	3.75682415475125e-05	3.84949598132259	TLR5
ILMN_1683121	-1.65234743758333	6.51841739057143	-9.60021533432282	4.58105924929855e-06	3.75682778257374e-05	3.84918889897937	CYP2C18
ILMN_1668063	0.682941345500001	6.16416639342857	9.59956147814041	4.5836706652321e-06	3.75791700535616e-05	3.84856620404724	FCN1
ILMN_1815758	-1.03572257441667	9.62043735557143	-9.59820668945405	4.58908672705363e-06	3.75949555448183e-05	3.84727586906519	GAB2
ILMN_2069615	0.893018267249999	6.59803969771429	9.59814744111653	4.58932374575766e-06	3.75949555448183e-05	3.84721943599224	CHID1
ILMN_3308871	-1.26100653075	6.52768865557143	-9.5981165410439	4.58944736461416e-06	3.75949555448183e-05	3.84719000406317	MIR513A2
ILMN_1683755	-0.799480279166671	11.0575101828571	-9.59644695634801	4.5961321555367e-06	3.76391862905179e-05	3.8455996284814	SOX13
ILMN_1656546	1.00793651683333	10.3881025945714	9.59412863591806	4.60543216534923e-06	3.77048031764753e-05	3.84339091290371	ARHGEF11
ILMN_1727490	-0.834249428000002	6.63394968714286	-9.59250492627489	4.61195804971102e-06	3.77383966457451e-05	3.84184370408018	MYO3B
ILMN_1741705	-1.37994175883334	5.97132640342857	-9.59246646831563	4.61211274014416e-06	3.77383966457451e-05	3.84180705542011	CLRN1
ILMN_1660624	1.01672721083333	10.3265824892857	9.59155776580145	4.61576949872717e-06	3.77577680922417e-05	3.84094106829786	LIMK2
ILMN_2057566	0.808332260499998	6.37417457985714	9.58966635159533	4.62339107251434e-06	3.78095525156611e-05	3.83913834492333	PGP
ILMN_1813641	0.681198846583333	6.24064836542857	9.58629737756669	4.63700088064975e-06	3.79102654354629e-05	3.83592661368159	C9orf167
ILMN_1736142	-1.40652087175	5.36897029457143	-9.5856692071969	4.63954340252645e-06	3.79204656832228e-05	3.83532765856208	OR1L1
ILMN_1692080	1.23696070608333	7.03159178885714	9.58520265819693	4.64143275377098e-06	3.79253231568591e-05	3.83488278692074	ANKH
ILMN_1760361	-1.84088308308333	5.785188644	-9.58316506332071	4.64969418665564e-06	3.79728855144812e-05	3.83293965412139	DNASE2B
ILMN_1695366	-1.24814867808333	6.24267821128571	-9.58312742737406	4.64984693375208e-06	3.79728855144812e-05	3.83290375973036	OR8U9
ILMN_1667948	-1.28616520708333	5.37397176242857	-9.58172415803103	4.65554610389803e-06	3.80035244222305e-05	3.83156534121576	SPATA18
ILMN_1724293	0.634784621666666	13.6601854828571	9.58156471401401	4.65619414809504e-06	3.80035244222305e-05	3.83141325544802	KDELR2
ILMN_1771467	-1.08347326175	6.26710053885714	-9.5793747734407	4.66510498996949e-06	3.80656449237271e-05	3.82932416638939	TMIGD1
